icd_code,icd_title
99982,EXTRAVASATION OF OTHER VESICANT AGENT
E9799,"TERRORISM, SECONDARY EFFECTS"
V5849,POSTSURGICAL AFTERCARE
V719,OBSERV-SUSPECT COND NOS
37830,HETEROTROPIA NOS
V5359,FITTING AND ADJUSTMENT OF OTHER GASTROINTESTINAL APPLIANCE AND DEVICE
29021,SENILE DEPRESSIVE
34591,"EPILEPSY, NOS WITH INTRACTABLE EPILEPSY"
72706,TENOSYNOVITIS FOOT/ANKLE
1106,DEEP DERMATOPHYTOSIS
E8539,ACC POISN-TRANQUILZR NOS
E0039,OTHER ACTIVITY INVOLVING ICE AND SNOW
481,PNEUMOCOCCAL PNEUMONIA
37482,EDEMA OF EYELID
73019,CHR OSTEOMYELIT-MULT
V441,GASTROSTOMY STATUS
V4975,BELOW KNEE AMPUTATION STATUS
V4976,ABOVE KNEE AMPUTATION STATUS
V4970,UNSPEC LE AMPUTATION STATUS
70700,"PRESSURE ULCER, UNSPECIFIED SITE"
7294,FASCIITIS NOS
6232,STRICTURE OF VAGINA
90451,INJ ANTER TIBIAL ARTERY
E9252,INDUST WIRING/MACHIN ACC
E8294,OTH RD VEH ACC-ST CAR
9724,POIS-CORONARY VASODILAT
9117,FOREIGN BODY TRUNK-INFEC
9534,BRACHIAL PLEXUS INJURY
6282,INFERTILITY-TUBAL ORIGIN
27700,CYSTIC FIBROS W/O ILEUS
1179,MYCOSES NEC & NOS
20282,LYMPHOMAS NEC THORAX
28268,OTHER SICKLE-CELL DISEASE W/O CRISIS
44281,ANEURYSM OF NECK
83300,DISLOC WRIST NOS-CLOSED
3839,MASTOIDITIS NOS
53430,AC MARGINAL ULCER NOS
29381,ORGANIC DELUSIONAL SYND
72252,LUMB/LUMBOSAC DISC DEGEN
58389,NEPHRITIS NEC
2731,MONOCLON PARAPROTEINEMIA
5239,GINGIV/PERIODONT DIS NOS
E8700,ACC CUT/HEM IN SURGERY
72741,GANGLION OF JOINT
30491,DRUG DEPEND NOS-CONTIN
O8612,Endometritis following delivery
78932,ABDOM/PELVIC SWELL/MASS LUQ
11289,CANDIDIASIS SITE NEC
38300,AC MASTOIDITIS W/O COMPL
99663,"DUE TO NERVOUS SYSTEM DEVICE,IMPLANT AND GRAFT"
4358,TRANS CEREB ISCHEMIA NEC
73605,WRIST DROP
9151,ABRASION FINGER-INFECTED
36100,DETACHMNT W DEFECT NOS
42099,ACUTE PERICARDITIS NEC
6178,ENDOMETRIOSIS NEC
8922,OPEN WOUND FOOT W TENDON
42681,LOWN-GANONG-LEVINE SYND
71695,ARTHROPATHY NOS-PELVIS
42682,LONG QT SYNDROME
7175,DERANGEMENT MENISCUS NEC
82520,FX FOOT BONE NOS-CLOSED
94525,2ND DEG BURN KNEE
71835,RECUR DISLOCAT-PELVIS
V220,SUPERVIS NORMAL 1ST PREG
2559,ADRENAL DISORDER N0S
9061,LATE EFF OPEN WND EXTREM
8841,OPEN WOUND ARM NOS-COMPL
E8199,TRAFFIC ACC NOS-PERS NOS
80320,CL SKL FX NEC/MENING HEM
71846,JT CONTRACTURE-L/LEG
28863,MONOCYTOSIS (SYMPTOMATIC) 
E8981,FIRE ACCIDENT NEC
2751,DIS COPPER METABOLISM
79579,OTHER NONSPEC IMMUNOLOGICAL FX
V4361,JOINT REPLACEMENT-SHOULDER
80844,MULTIPLE CLOSED PELVIC FRACTURES WITHOUT DISRUPTION OF PELVIC CIRCLE
67024,"PUERPERAL SEPSIS, POSTPARTUM CONDITION OR COMPLICATION"
20020,BURKITT'S TUMOR UNSPEC
55321,INCISIONAL HERNIA
43884,ATAXIA
6954,LUPUS ERYTHEMATOSUS
V053,VIRAL HEPATITIS VACCINATION
87359,OPEN WND FACE NEC-COMPL
E9056,VENOM SEA ANIMALS/PLANTS
7510,MECKEL'S DIVERTICULUM
73739,SCOLIOSIS NEC
99732,POSTPROCEDURAL ASPIRATION PNEUMONIA
05411,HERPETIC VULVOVAGINITIS
E9314,ADV EFF ANTIMALARIALS
29532,PARANOID SCHIZO-CHRONIC
37689,ORBITAL DISORDERS NEC
1570,MAL NEO PANCREAS HEAD
94416,1 DEG BURN BACK OF HAND
44381,ANGIOPATHY IN OTHER DIS
73393,STRESS FRACTURE OF TIBIA OR FIBULA
E8123,MV COLL NOS-MCYCL PSNGR
4472,RUPTURE OF ARTERY
E9061,RAT BITE
7814,TRANSIENT LIMB PARALYSIS
9695,POISON-TRANQUILIZER NEC
E9675,CHILD/ADULT ABUSE BY SIBLING
20281,LYMPHOMAS NEC HEAD
37942,MIOSIS NOT D/T MIOTICS
E0101,"ACTIVITY INVOLVING PUSH-UPS, PULL-UPS, SIT-UPS"
43411,CEREBRAL EMBOLISM W/INFARCT
94430,3RD DEG BURN HAND NOS
0979,SYPHILIS NOS
40291,"HYPER HRT DIS, UNSPEC WITH HEART FAILURE"
8751,OPEN WOUND CHEST-COMPL
80620,T1-T6 FX-CL/CORD INJ NOS
99831,DISRUPTION OF INTERNAL OPERATION (SURGICAL) WOUND
9971,SURG COMPL-HEART
25053,IDDM OPTHAL MANIF UNCONTROLLED
5721,PORTAL PYEMIA
V443,COLOSTOMY STATUS
8950,AMPUTATION TOE
5970,URETHRAL ABSCESS
71996,JOINT DIS NOS-L/LEG
9031,INJURY BRACHIAL VESSELS
36322,HARADA'S DISEASE
V1001,HX OF TONGUE MALIGNANCY
7595,TUBEROUS SCLEROSIS
E0299,OTHER ACTIVITY
72881,INTERSTITIAL MYOSITIS
2703,BRAN-CHAIN AMIN-ACID DIS
E8174,MV ACC BRD/ALIGHT-ST CAR
5121,IATROGENIC PNEUMOTHORAX
3083,ACUTE STRESS REACT NEC
83901,DISLOC 1ST CERV VERT-CL
94532,3RD DEG BURN FOOT
5523,DIAPHRAGM HERNIA W OBSTR
25042,NIDDM W/RENAL MANIF UNCONTROL
9722,POISONING-ANTILIPEMICS
9803,TOXIC EFFECT FUSEL OIL
70704,"PRESSURE ULCER, HIP"
8480,SPRAIN OF NASAL SEPTUM
7429,NERVOUS SYSTEM ANOM NOS
3335,CHOREA NEC
87354,OPEN WOUND JAW-COMPLICAT
9962,MALFUN NEURO DEVICE/GRAF
683,ACUTE LYMPHADENITIS
9245,CONTUSION LEG NOS
81408,FX HAMATE BONE-CLOSED
37556,ACQ NASOLACRML STENOSIS
78032,COMPLEX FEBRILE CONVULSIONS 
E9529,SUICIDE-GAS/VAPOR NOS
5993,URETHRAL CARUNCLE
6162,BARTHOLIN'S GLAND CYST
75739,SKIN ANOMALY NEC
65883,AMNION PROB NEC-ANTEPART
78931,ABDOM/PELVIC SWELL/MASS RUQ
V5351,FITTING AND ADJUSTMENT OF GASTRIC LAP BAND
4592,COMPRESSION OF VEIN
82380,FX TIBIA NOS-CLOSED
V1045,HX-MALE GENIT MALIG NOS
6806,CARBUNCLE OF LEG
37205,AC ATOPIC CONJUNCTIVITIS
E9260,RADIOFREQ RADIAT EXPOSUR
9050,LATE EFFEC SKULL/FACE FX
1958,MALIG NEO SITE NEC
28866,BANDEMIA
E897,BURN ACC NOT IN BLDG
99527,OTHER DRUG ALLERGY 
E9682,ASSAULT-STRIKING W OBJ
94203,BURN NOS ABDOMINAL WALL
1421,MALIG NEO SUBMANDIBULAR
5798,INTEST MALABSORPTION NEC
05311,GENICULATE HERPES ZOSTER
9832,TOXIC EFF CAUSTIC ALKALI
E9507,SUICIDE-CORROSIV/CAUSTIC
8360,TEAR MED MENISC KNEE-CUR
96972,POISONING BY AMPHETAMINES
72632,LATERAL EPICONDYLITIS
7285,HYPERMOBILITY SYNDROME
9401,BURN PERIOCULAR AREA NEC
7828,CHANGES IN SKIN TEXTURE
78600,RESPIRATORY ABNORM NOS
37929,VITREOUS DISORDERS NEC
E9460,ADV EFF LOC ANTI-INFECTV
8670,BLADDER/URETHRA INJ-CLOS
5273,SALIVARY GLAND ABSCESS
2254,BEN NEO SPINAL MENINGES
83103,INFER DISLOC HUMERUS-CL
1409,MAL NEO LIP/VERMIL NOS
64613,EDEMA/EXCESS WT IN PREG-ANTEPARTUM
1569,MALIG NEO BILIARY NOS
V652,PERSON FEIGNING ILLNESS
2270,BENIGN NEOPLASM ADRENAL
5930,NEPHROPTOSIS
E8501,ACC POISON-METHADONE
3553,LAT POPLITEAL NERVE LES
45351,CHRONIC VENOUS EMBOLISM AND THROMBOSIS OF DEEP VESSELS OF PROXIMAL LOWER EXTREMITY
E9340,ADV EFF IRON & COMPOUNDS
5299,TONGUE DISORDER NOS
2825,SICKLE-CELL TRAIT
4460,POLYARTERITIS NODOSA
9604,POISONING-TETRACYCLINE
E856,ACC POISON-ANTIBIOTICS
78839,OTHER URINARY INCONTINENCE
8400,SPRAIN ACROMIOCLAVICULAR
V5864,LONG TERM(CURRRENT) USE OF NONSTEROIDALS
8679,PELVIC ORGAN INJ NOS-OPN
V8739,CONTACT WITH AND (SUSPECTED) EXPOSURE TO OTHER POTENTIALLY HAZARDOUS SUBSTANCES
9830,TOX EFF CORROSIVE AROMAT
E8640,ACC POIS-CORROSIV AROMAT
79399,OTHER NONSPECIFIC (ABNORMAL) FINDINGS ON RADIOLOGICAL AND OTHER EXAMINATION OF BODY STRUCTURE
37749,OPTIC NERVE DISORDER NEC
8719,OPN WOUND OF EYEBALL NOS
33721,REFLEX SYMP DYSTROPHY -UE
2862,CONG FACTOR XI DISORDER
6391,POSTABORTION HEMORRHAGE
83900,DISLOC CERV VERT NOS-CL
80600,C1-C4 FX-CL/CORD INJ NOS
71659,POLYARTHRITIS NOS-MULT
9659,POIS-ANALGES/ANTIPYR NOS
E9432,ADV EFF EMOLL CATHARTICS
86343,DESCENDING COLON INJ-CL
90241,INJURY RENAL ARTERY
86329,SMALL INTEST INJ NEC-CL
8701,FULL-THICKNES LAC EYELID
92302,CONTUSION AXILLARY REG
94412,1ST DEG BURN THUMB
9752,POIS-SKELET MUSCLE RELAX
33729,REFLEX SYMP DYSTROPH OTH SITE
6224,STRICTURE OF CERVIX
64264,ECLAMPSIA-POSTPARTUM
4748,CHR T & A DIS NEC
20401,ACUTE LYMPHOID LEUK-IN REMIS
7011,"KERATODERMA, ACQUIRED"
86350,COLON INJURY NOS-OPEN
9661,POISON-HYDANTOIN DERIVAT
E9397,ADV EFF PSYCHOSTIMULANTS
3152,OTH LEARNING DIFFICULTY
4959,ALLERG ALVEOL/PNEUM NOS
28521,ANEMIA IN END-STAGE RENAL DISEASE
3555,TARSAL TUNNEL SYNDROME
72700,SYNOVITIS NOS
37854,SIXTH NERVE PALSY
44284,VISCERAL ANEURYSM NEC
9159,SUPRF INJ FINGER NEC-INF
65443,ABN UTERUS NEC-ANTEPART
E911,RESP OBSTR-FOOD INHAL
E9382,ADV EFF GAS ANESTHET NEC
07051,HEPATITIS C W/OUT COMA
80300,CLOSE SKULL FRACTURE NEC
9049,BLOOD VESSEL INJURY NOS
80232,SUBCONDYL FX MANDIB-OPEN
E9139,SUFFOCATION NOS
9751,POIS-SMOOTH MUSCLE RELAX
87210,OPN WND EX EAR NOS-COMPL
E9888,UNDETERMIN CIRCUMST NEC
37500,DACRYOADENITIS NOS
65103,TWIN PREGNANCY-ANTEPART
V1049,HX-MALE GENIT MALIG NEC
E9317,ADV EFF ANTIVIRAL DRUGS
1842,MAL NEO LABIA MINORA
3432,CONGENITAL QUADRIPLEGIA
9920,HEAT STROKE & SUNSTROKE
9068,LATE EFFECT OF BURNS NEC
94201,BURN NOS BREAST
27702,CYSTIC FIBROSIS WITH PULMONARY MANIFESTATIONS
1102,DERMATOPHYTOSIS OF HAND
9990,GENERALIZED VACCINIA
24210,TOX UNINOD GOIT NO CRIS
56738,OTHER RETROPERITONEAL ABSCESS
32382,OTHER CAUSES OF MYELITIS 
65213,CEPHAL VERS NOS-ANTEPART
78762,FECAL SMEARING
25033,IDDM OTHER COMA UNCONTROLLED
5373,DUODENAL OBSTRUCTION NEC
9719,POIS-AUTONOMIC AGENT NOS
E8559,ACC POISON-CNS DRUG NOS
E8860,FALL IN SPORTS
8504,CONCUSSION-DEEP COMA
7280,INFECTIVE MYOSITIS
9610,POISONING-SULFONAMIDES
E954,SUIC/SELF-INJ BY SUBMERS
94113,1ST DEG BURN LIP
74689,CONG HEART ANOMALY NEC
29500,SIMPL SCHIZOPHREN-UNSPEC
99951,OTHER SERUM REACTION DUE TO ADMINISTRATION OF BLOOD AND BLOOD PRODUCTS
36019,ENDOPHTHALMITIS NEC
71650,POLYARTHRITIS NOS-UNSPEC
9104,INSECT BITE HEAD
49300,"EXTRINSIC ASTHMA, UNSPECIFIED"
33943,PRIMARY THUNDERCLAP HEADACHE
67153,THROMBOSIS NEC-ANTEPART
73320,CYST OF BONE NOS
6146,FEM PELVIC PERITON ADHES
E8613,ACC POISON-CLEANSER NEC
V8289,SCREENING FOR OTHER SPECIFIED CONDITIONS
86112,HEART LACERATION-OPEN
33390,EXTRAPYRAMIDAL DIS NOS
1108,DERMATOPHYTOSIS SITE NEC
71590,OSTEOARTHROS NOS-UNSPEC
V446,URINOSTOMY STATUS NEC
3693,"BLINDNESS NOS, BOTH EYES"
5769,DIS OF BILIARY TRACT NOS
63310,TUBAL PREGNANCY WITHOUT INTRAUTERINE PREGNANCY
65463,ABN CERVIX NEC-ANTEPART
78002,TRANSIENT ALTERATION-AWARENESS
V619,FAMILY CIRCUMSTANCE NOS
3599,MYOPATHY NOS
25201,PRIMARY HYPERPARATHYROIDISM
38800,DEGEN/VASCUL DIS EAR NOS
25021,DIAB HYPEROSM COMA IDDM
7290,RHEUMATISM NOS
E9028,AIR PRESSURE CHANGE NEC
9125,INSECT BITE SHLD/ARM-INF
V4583,S/P BREAST IMPLANT REMOVAL
73018,CHR OSTEOMYELIT NEC
20042,"MANTLE CELL LYMPHOMA, INTRATHORACIC LYMPH NODES"
80141,CL SKUL BASE FX W/O COMA
07053,HEPATITIS E W/OUT COMA
2881,FUNCTION DIS NEUTROPHILS
44329,DISSECTION OF OTH ARTERY
07882,EPIDEMIC VOMITING SYND
33828,OTHER CHRONIC POSTOPERATIVE PAIN 
69010,SEBORRHEIC DERMATITIS UNSPEC
30029,ISOLATED PHOBIAS NEC
34600,"MIGRAINE WITH AURA, WITHOUT MENTION OF INTRACTABLE MIGRAINE WITHOUT MENTION OF STATUS MIGRAINOSUS"
30461,DRUG DEPEND NEC-CONTIN
7081,IDIOPATHIC URTICARIA
65973,ABNORMAL FETAL HEART RATE/RHYTHM-ANTEPART
13101,TRICHOMONAL VAGINITIS
37886,INTERNUCL OPHTHALMOPLEG
64233,TRANS HYPERTEN-ANTEPART
1628,MAL NEO BRONCH/LUNG NEC
56089,INTESTINAL OBSTRUCT NEC
E9354,ADV EFF AROM ANALGSC NEC
E9468,ADV EFF SKIN AGENT NEC
7020,ACTINIC KERATOSIS
99520,"UNSPECIFIED ADVERSE EFFECT OF UNSPECIFIED DRUG, MEDICINAL AND BIOLOGICAL SUBSTANCE"
E8312,BOAT ACC INJ NEC-CREW
9179,SUPERF INJ FOOT NEC-INF
85203,SUBARACH HEM-MOD COMA
5811,EPIMEMBRANOUS NEPHRITIS
6802,CARBUNCLE OF TRUNK
2869,COAGULAT DEFECT NEC/NOS
E8140,MV COLL W PEDEST-DRIVER
74100,SPIN BIF W HYDROCEPH NOS
37542,CHRONIC DACRYOCYSTITIS
2539,PITUITARY DISORDER NOS
24960,"SECONDARY DIABETES MELLITUS WITH NEUROLOGICAL MANIFESTATIONS, NOT STATED AS UNCONTROLLED, OR UNSPECIFIED"
E8126,MV COLL NOS-PED CYCL
5999,URINARY TRACT DIS NOS
V4362,JOINT REPLACEMENT-ELBOW
42610,ATRIOVENT BLOCK NOS
5647,MEGACOLON NEC
7051,PRICKLY HEAT
6256,FEM STRESS INCONTINENCE
3181,SEVERE INTELLECTUAL DISABILITIES
72761,ROTATOR CUFF RUPTURE
4352,SUBCLAVIAN STEAL SYNDROM
V7181,OBSERVATION FOR SUSPECTED ABUSE AND NEGLECT NOT FOUND
78050,SLEEP DISTURBANCE NOS
3576,NEUROPATHY DUE TO DRUGS
04104,GROUP D STREPTOCOCCUS
1611,MALIG NEO SUPRAGLOTTIS
83411,DISL METACARPOPHALAN-OPN
E8101,MV-TRAIN COLL-PASNGR
94422,2ND DEG BURN THUMB
88002,OPEN WOUND OF AXILLA
8055,FX LUMBAR VERTEBRA-OPEN
V602,ECONOMIC PROBLEM
2884,HEMOPHAGOCYTIC SYNDROMES 
E0052,ACTIVITIES INVOLVING GYMNASTICS
30430,CANNABIS DEPEND-UNSPEC
73394,STRESS FARCTURE OF THE METATARSALS
E9258,ELECTRIC CURRENT ACC NEC
88009,MULT OPEN WOUND SHOULDER
64823,ANEMIA-ANTEPARTUM
6283,INFERTILITY-UTERINE ORIG
2738,DIS PLAS PROTEIN MET NEC
7811,SMELL & TASTE DISTURB
5929,URINARY CALCULUS NOS
1715,MAL NEO SOFT TIS ABDOMEN
V1029,HX-INTRATHORACIC MAL NEC
24980,"SECONDARY DIABETES MELLITUS WITH OTHER SPECIFIED MANIFESTATIONS, NOT STATED AS UNCONTROLLED, OR UNSPECIFIED"
25801,MULTIPLE ENDOCRINE NEOPLASIA [MEN] TYPE I
E9378,ADV EFF SEDAT/HYPNOT NEC
9733,POISONING-CATHARTIC NEC
29534,PARAN SCHIZO-CHR/EXACERB
E0292,ROUGH HOUSING AND HORSEPLAY
99565,ANAPHYLACTIC REACTION DUE TO FISH
34120,ACUTE (TRANSVERSE) MYELITIS NOS 
05314,HERPES ZOSTER MYELITIS 
09489,NEUROSYPHILIS NEC
44289,ANEURYSM NEC
85401,HEAD/BRAIN INJ NEC-NO COMA
42689,CONDUCTION DISORDER NEC
E9671,CHILD ABUSE BY PERS NEC
9341,FOREIGN BODY BRONCHUS
1984,SEC MALIG NEO NERVE NEC
86415,LIVER HEMATOMA/CONTUSION-OPEN
8621,DIAPHRAGM INJURY-OPEN
44283,SPLENIC ARTERY ANEURYSM
9220,CONTUSION OF BREAST
7989,UNATTENDED DEATH
47820,DISEASE OF PHARYNX NOS
25043,IDDM W/RENAL MANIF UNCONTROLL
71966,JOINT SYMPTOM NEC-L/LEG
53150,CHR STOMACH ULCER W PERF
0540,ECZEMA HERPETICUM
37633,ORBITAL EDEMA
20891,LEUK UNSPEC CELL NOS-IN REMISS
34692,"MIGRAINE, UNSPECIFIED, WITHOUT MENTION OF INTRACTABLE MIGRAINE WITH STATUS MIGRAINOSUS"
4376,NONPYOGEN THROMBOS SINUS
9084,LT EFF INJ THOR/ABD VESS
V058,VACCIN FOR DISEASE NEC
5719,CHRONIC LIVER DIS NOS
6944,PEMPHIGUS
42490,ENDOCARDITIS NOS
42831,ACUTE DIASTOLIC HEART FAILURE
E9412,ADV EFF SYMPATHOMIMETICS
85303,BRAIN HEM NEC-MOD COMA
60882,HEMATOSPERMIA
61189,OTHER SPECIFIED DISORDERS OF BREAST
34700,"NARCOLEPSY, WITHOUT CATAPLEXY"
2721,PURE HYPERGLYCERIDEMIA
8738,OPEN WOUND OF HEAD NEC
E978,LEGAL EXECUTION
9157,FOREIGN BODY FINGER-INF
82131,FX FEMORAL CONDYLE-OPEN
71944,JOINT PAIN-HAND
61804,RECTOCELE
6171,OVARIAN ENDOMETRIOSIS
99664,DUE TO INDWELLING URINARY CATHETER
20960,BENIGN CARCINOID TUMOR OF UNKNOWN PRIMARY SITE
05479,H SIMPLEX COMPLICAT NEC
8796,OPEN WOUND OF TRUNK NEC
73730,IDIOPATHIC SCOLIOSIS
9730,POIS-ANTACID/ANTIGASTRIC
37024,PHOTOKERATITIS
94119,1ST DEG BURN HEAD-MULT
07059,OTHER VIRAL HEP  W/OUT COMA
E9344,ADV EFF FIBRINOLYSIS AGT
7224,CERVICAL DISC DEGEN
37853,FOURTH NERVE PALSY
85246,EXTRADURAL HEM-COMA NOS
5173,ACUTE CHEST SYNDROME
5834,RAPIDLY PROG NEPHRIT NOS
64883,ABN GLUCOSE-ANTEPARTUM
E9384,ADV EFF GEN ANES NEC/NOS
8782,OPN WOUND SCROTUM/TESTES
27403,CHRONIC GOUTY ARTHROPATHY WITH TOPHUS (TOPHI)
80166,OPN SKL BASE FX-COMA NOS
3779,OPTIC NERVE DISORDER NOS
41050,"AMI LATERAL WALL, UNSPECIFIED EPISODE OF CARE"
80136,CL SKUL BASE FX-COMA NOS
64263,ECLAMPSIA-ANTEPARTUM
73399,BONE & CARTILAGE DIS NEC
52809,OTHER STOMATITIS AND MUCOSITIS (ULCERATIVE) 
6398,POSTABORTION COMPL NEC
85186,BRAIN LACER NEC-COMA NOS
9921,HEAT SYNCOPE
99656,MECHAN COMPLIC D/T PD CATH
1231,CYSTICERCOSIS
73023,OSTEOMYELIT NOS-FOREARM
7509,UPPER GI ANOMALY NOS
94411,1ST DEG BURN FINGER
37611,ORBITAL GRANULOMA
52300,"ACUTE GINGIVITIS, PLAQUE INDUCED "
71914,HEMARTHROSIS-HAND
2440,POSTSURGICAL HYPOTHYROID
53490,GASTROJEJUNAL ULCER NOS
94400,BURN NOS HAND-UNSPEC
8714,LACERATION OF EYE NOS
5723,PORTAL HYPERTENSION
E9011,"EXCESSIVE COLD, MAN-MADE"
36235,CENT RETINAL VEIN OCCLUS
8468,SPRAIN SACROILIAC NEC
75560,LOWER LIMB ANOMALY NOS
1963,MAL NEO LYMPH-AXILLA/ARM
9691,POIS-PHENOTHIAZINE TRANQ
E8903,PRIV DWEL FIRE-BURNING
E0065,ACTIVITIES INVOLVING JUMPING ROPE
2223,BENIGN NEO EPIDIDYMIS
28869,OTHER ELEVATED WHITE BLOOD CELL COUNT
49122,OBSTRUCTIVE CHRONIC BRONCHITIS WITH ACUTE BRONCHITIS
5270,SALIVARY GLAND ATROPHY
38003,CHONDRITIS OF PINNA
56489,OTHER FUNCT DISORDERS-INTESTINE
3970,TRICUSPID VALVE DISEASE
8631,STOMACH INJURY-OPEN
V0184,CONTACT OR EXPOSURE TO MENINGOCOCCUS
9876,TOXIC EFF CHLORINE GAS
V909,"RETAINED FOREIGN BODY, UNSPECIFIED MATERIAL"
71690,ARTHROPATHY NOS-UNSPEC
9060,LT EFF OPN WND HEAD/TRNK
2250,BENIGN NEOPLASM BRAIN
94415,1ST DEG BURN PALM
37203,MUCOPUR CONJUNCTIVIT NEC
7149,INFLAMM POLYARTHROP NOS
99949,ANAPHYLACTIC REACTION DUE TO OTHER SERUM
80301,CL SKULL FX NEC W/O COMA
5279,SALIVARY GLAND DIS NOS
36189,RETINAL DETACHMENT NEC
9642,POISONING-ANTICOAGULANTS
E8582,ACC POISON-BLOOD AGENT
94126,2ND DEG BURN SCALP
9034,INJURY PALMAR ARTERY
035,ERYSIPELAS
87351,OPEN WOUND CHEEK-COMPL
78835,POST VOID DRIBBLING
20490,"UNSPECIFIED LYMPHOID LEUKEMIA, WITHOUT MENTION OF HAVING ACHIEVED REMISSION"
5290,GLOSSITIS
34430,MONOPLEGIA LE UNSPEC SIDE
34440,MONOPLEGIA UE UNSPEC SIDE
5778,PANCREATIC DISEASE NEC
7238,CERVICAL SYNDROME NEC
36211,HYPERTENSIVE RETINOPATHY
5304,PERFORATION OF ESOPHAGUS
23989,"NEOPLASMS OF UNSPECIFIED NATURE, OTHER SPECIFIED SITES"
9038,INJURY ARM VESSELS NEC
V1091,PERSONAL HISTORY OF MALIGNANT NEUROENDOCRINE TUMOR
8702,LAC EYELID INV LACRM PAS
67204,PUERP PYREXIA-POSTPARTUM
66924,MATERN HYPOTENS-POSTPART
78961,ABDOMINAL TENDERNESS RUQ
E8251,MV N-TRAFF NEC/NOS-PSGR
2126,BENIGN NEOPLASM THYMUS
70219,OTHER SEBORRHEIC KERATOSIS
4257,METABOLIC CARDIOMYOPATHY
09959,CHLAMYDIA TRACHOMATIS OTH SITE
80025,CL SKUL VLT FX-DEEP COMA
53570,"EOSINOPHILIC GASTRITIS, WITHOUT MENTION OF HEMORRHAGE"
70581,DYSHIDROSIS
E8142,MV COLL W PEDEST-MOTCYCL
45189,THROMBOPHLEBITIS NEC
E8498,ACCIDENT IN PLACE NEC
E9280,ACC D/T WEIGHTLESS ENVIR
7587,KLINEFELTER'S SYNDROME
19881,SECOND MALIG NEO BREAST
V4551,CONTRACEPTIVE IUD STATUS
94204,BURN NOS BACK
53100,AC STOMACH ULCER W HEM
E9572,SUIC-JUMP FROM NATUR SIT
3207,MENING IN OTH BACT DIS
60782,"VASCULAR DISORDER, PENIS"
6245,HEMATOMA OF VULVA
94406,BURN NOS BACK OF HAND
V1083,HX-SKIN MALIGNANCY NEC
E8020,RR ACC W DERAIL-EMPLOYEE
8672,URETER INJURY-CLOSED
7215,KISSING SPINE
94225,2ND DEG BURN GENITALIA
8709,OPN WND OCULAR ADNEX NOS
73349,ASEPT NECROSIS BONE NEC
72740,SYNOVIAL CYST NOS
2764,MIXED ACID-BASE BAL DIS
2729,LIPOID METABOL DIS NOS
2988,REACT PSYCHOSIS NEC/NOS
9039,INJURY ARM VESSEL NOS
99760,"AMPUTAT STUMP COMPL, UNSPEC"
5949,LOWER URIN CALCUL NOS
E8383,WATERCRFT ACC NEC-PASNGR
79923,IMPULSIVENESS
99952,OTHER SERUM REACTION DUE TO VACCINATION
59010,AC PYELONEPHRITIS NOS
4466,THROMBOT MICROANGIOPATHY
28730,"PRIMARY THROMBOCYTOPENIA, UNSPECIFIED"
4420,UPPER EXTREMITY ANEURYSM
0085,BACTERIAL ENTERITIS NOS
36256,MACULAR PUCKERING
7874,VISIBLE PERISTALSIS
94320,2ND DEG BURN ARM NOS
3862,CENTRAL ORIGIN VERTIGO
E9686,ASSAULT BY AIR GUN
5293,HYPERTROPH TONGUE PAPILL
9550,INJURY AXILLARY NERVE
88001,OPEN WOUND OF SCAPULA
80854,MULTIPLE OPEN PELVIC FRACTURES WITHOUT DISRUPTION OF PELVIC CIRCLE
V0189,CONTACT WITH/EXPOSURE TO OTHER COMMUNICABLE DISEASES
85400,HEAD/BRAIN INJURY NEC
42611,ATRIOVENT BLOCK-1ST DEGR
V4282,STEM CELL TRANSPLANT STATUS
53140,CHR STOMACH ULC W HEM
E9359,ADV EFF ANALGESIC NOS
2978,PARANOID STATES NEC
04149,OTHER AND UNSPECIFIED ESCHERICHIA COLI [E. COLI]
87400,OPN WND LARYNX W TRACHEA
037,TETANUS
84849,SPRAIN OF STERNUM NEC
66884,ANESTH COMPL-POSTPARTUM
30553,OPIOID ABUSE-IN REMISS
05379,H ZOSTER COMPLICATED NEC
63502,LEG ABOR W PELV INF-COMP
2113,BENIGN NEOPLASM LG BOWEL
2381,UNC BEHAV NEO SOFT TISSU
2589,POLYGLANDUL DYSFUNC NOS
05440,HERPES SIMPLEX EYE NOS
0543,HERPETIC ENCEPHALITIS
9879,TOXIC EFF GAS/VAPOR NOS
0312,DMAC
24920,"SECONDARY DIABETES MELLITUS WITH HYPEROSMOLARITY, NOT STATED AS UNCONTROLLED, OR UNSPECIFIED"
94302,BURN NOS ELBOW
71189,INF ARTHRITIS NEC-MULT
5754,PERFORATION GALLBLADDER
56781,CHOLEPERITONITIS
V741,SCREENING-PULMONARY TB
64842,MENTAL DIS-DELIV W P/P
66614,POSTPART HEM NEC-POSTPAR
70706,"PRESSURE ULCER, ANKLE"
34603,"MIGRAINE WITH AURA, WITH INTRACTABLE MIGRAINE, SO STATED, WITH STATUS MIGRAINOSUS"
0498,VIRAL ENCEPHALITIS NEC
0478,VIRAL MENINGITIS NEC
94127,2ND DEG BURN FACE NEC
7239,NECK DISORDER/SYMPT NOS
34620,"VARIANTS OF MIGRAINE, NOT ELSEWHERE CLASSIFIED, WITHOUT MENTION OF INTRACTABLE MIGRAINE WITHOUT MENTION OF STATUS MIGRAINOSUS"
87353,OPEN WOUND LIP-COMPLICAT
V9032,RETAINED TOOTH
